page_id	recovery_url_id	source_layer	url_id	registry_id	entity_name	candidate_class	final_url	captured_at	page_role	title	meta_description	h1	heading_structure_summary	breadcrumb_summary	marketplace_scope	ai_llm_scope	user_jobs	data_scope	capability_claims	action_boundary_claims	integrations	pricing_availability	cta	proof_trust_cases	faq_subtopics	author_freshness	internal_link_pattern	structured_data_observed	evidence_locator	claim_confidence	octoport_overlap	octoport_difference	notes
M4B1R2P00514	M4B1R2U01136	R2_NAVIGATION_DELTA		REG038	Sellermoon	RECURRING_PRODUCT_VENDOR	https://sellermoon.ru/faq/wildberries/chto-takoe-oborachivaemost-tovara	2026-09-18T10:07:28.974Z	HELP_FAQ_PAGE	sellermoon.ru	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://sellermoon.ru/faq/wildberries/chto-takoe-oborachivaemost-tovara ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	RECURSIVE; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00515	M4B1R2U01137	R2_NAVIGATION_DELTA		REG038	Sellermoon	RECURRING_PRODUCT_VENDOR	https://sellermoon.ru/faq/wildberries/foto-tovarov-na-wb-pravila-rekomendacii-i-chastye-oshibki	2026-09-18T10:07:28.974Z	HELP_FAQ_PAGE	sellermoon.ru	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://sellermoon.ru/faq/wildberries/foto-tovarov-na-wb-pravila-rekomendacii-i-chastye-oshibki ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	RECURSIVE; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00516	M4B1R2U01138	R2_NAVIGATION_DELTA		REG038	Sellermoon	RECURRING_PRODUCT_VENDOR	https://sellermoon.ru/faq/wildberries/fotosudiya-virtualnaya-primerka-tovara-na-modeli-na-wb	2026-09-18T10:07:28.974Z	HELP_FAQ_PAGE	sellermoon.ru	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://sellermoon.ru/faq/wildberries/fotosudiya-virtualnaya-primerka-tovara-na-modeli-na-wb ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	RECURSIVE; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00517	M4B1R2U01139	R2_NAVIGATION_DELTA		REG038	Sellermoon	RECURRING_PRODUCT_VENDOR	https://sellermoon.ru/faq/wildberries/izmeneniya-dlya-prodavcov-kotorye-platyat-nalogi-po-uproshyonnoj-sisteme-usn	2026-09-18T10:07:28.974Z	HELP_FAQ_PAGE	sellermoon.ru	NOT_OBSERVED_IN_CAPTURE	Что нового для УСН?	H1 Что нового для УСН? | H2/H3 Ставки НДС для УСН | H2/H3 Отчётность по НДС. Счета-фактуры | H2/H3 Уплата НДС | H2/H3 Как подготовиться к изменениям | H2/H3 SELLER MOON — сервис автоматизации аналитики и продвижения товаров на маркетплейсах.	NOT_OBSERVED_IN_CAPTURE	WILDBERRIES | OZON	AI_AGENT_OR_ASSISTANT	SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | REVIEWS_SUPPORT | INVENTORY_SUPPLY | PRICING_REPRICING | SELLER_PROCEDURAL_HELP | AI_OR_DIGITAL_HELPER	SALES | ADS | REVIEWS | FINANCE | COMPETITOR_OR_NICHE | SEARCH_TERMS	COMPETITOR_CLAIM: SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | REVIEWS_SUPPORT | INVENTORY_SUPPLY | PRICING_REPRICING | SELLER_PROCEDURAL_HELP | AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: WRITE_OR_AUTOMATION_COMPETITOR_CLAIM	WILDBERRIES | OZON | AI_AGENT_OR_ASSISTANT	PUBLIC_PRICE_OR_TRIAL_MENTION	NOT_OBSERVED_IN_CAPTURE	API_OR_PARTNER_CLAIM	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://sellermoon.ru/faq/wildberries/izmeneniya-dlya-prodavcov-kotorye-platyat-nalogi-po-uproshyonnoj-sisteme-usn ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	HIGH	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor write-back/automation claim beyond Octoport read/analysis launch boundary	RECURSIVE; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00518	M4B1R2U01140	R2_NAVIGATION_DELTA		REG038	Sellermoon	RECURRING_PRODUCT_VENDOR	https://sellermoon.ru/faq/wildberries/izmerenie-gabaritov-kartochki-tovara-na-wb	2026-09-18T10:07:28.974Z	HELP_FAQ_PAGE	sellermoon.ru	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://sellermoon.ru/faq/wildberries/izmerenie-gabaritov-kartochki-tovara-na-wb ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	RECURSIVE; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00519	M4B1R2U01141	R2_NAVIGATION_DELTA		REG038	Sellermoon	RECURRING_PRODUCT_VENDOR	https://sellermoon.ru/faq/wildberries/kak-perenesti-kartochki-tovara-v-drugoj-kabinet-na-wb	2026-09-18T10:07:28.974Z	HELP_FAQ_PAGE	sellermoon.ru	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://sellermoon.ru/faq/wildberries/kak-perenesti-kartochki-tovara-v-drugoj-kabinet-na-wb ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	RECURSIVE; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00520	M4B1R2U01142	R2_NAVIGATION_DELTA		REG038	Sellermoon	RECURRING_PRODUCT_VENDOR	https://sellermoon.ru/faq/wildberries/kak-popast-v-dopolnitelnye-razdely-v-odezhde-i-obuvi	2026-09-18T10:07:28.974Z	HELP_FAQ_PAGE	sellermoon.ru	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://sellermoon.ru/faq/wildberries/kak-popast-v-dopolnitelnye-razdely-v-odezhde-i-obuvi ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	RECURSIVE; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00521	M4B1R2U01143	R2_NAVIGATION_DELTA		REG038	Sellermoon	RECURRING_PRODUCT_VENDOR	https://sellermoon.ru/faq/wildberries/kak-stimulirovat-napisanie-otzyvov-na-wildberries	2026-09-18T10:07:28.974Z	HELP_FAQ_PAGE	sellermoon.ru	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://sellermoon.ru/faq/wildberries/kak-stimulirovat-napisanie-otzyvov-na-wildberries ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	RECURSIVE; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00522	M4B1R2U01144	R2_NAVIGATION_DELTA		REG038	Sellermoon	RECURRING_PRODUCT_VENDOR	https://sellermoon.ru/faq/wildberries/kak-uchastvovat-v-akciyah-postavshiku	2026-09-18T10:07:28.974Z	HELP_FAQ_PAGE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://sellermoon.ru/faq/wildberries/kak-uchastvovat-v-akciyah-postavshiku ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	RECURSIVE; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00523	M4B1R2U01146	R2_NAVIGATION_DELTA		REG038	Sellermoon	RECURRING_PRODUCT_VENDOR	https://sellermoon.ru/faq/wildberries/obedinenie-kartochek-tovarov-na-wb-v-2025-godu	2026-09-18T10:07:28.974Z	HELP_FAQ_PAGE	sellermoon.ru	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://sellermoon.ru/faq/wildberries/obedinenie-kartochek-tovarov-na-wb-v-2025-godu ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	RECURSIVE; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00524	M4B1R2U01147	R2_NAVIGATION_DELTA		REG038	Sellermoon	RECURRING_PRODUCT_VENDOR	https://sellermoon.ru/faq/wildberries/otmetka-original-na-wb	2026-09-18T10:07:28.974Z	HELP_FAQ_PAGE	sellermoon.ru	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://sellermoon.ru/faq/wildberries/otmetka-original-na-wb ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	RECURSIVE; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00525	M4B1R2U01148	R2_NAVIGATION_DELTA		REG038	Sellermoon	RECURRING_PRODUCT_VENDOR	https://sellermoon.ru/faq/wildberries/pervaya-postavka-na-wb	2026-09-18T10:07:28.974Z	HELP_FAQ_PAGE	sellermoon.ru	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://sellermoon.ru/faq/wildberries/pervaya-postavka-na-wb ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	RECURSIVE; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00526	M4B1R2U01149	R2_NAVIGATION_DELTA		REG038	Sellermoon	RECURRING_PRODUCT_VENDOR	https://sellermoon.ru/faq/wildberries/populyarnye-tovary-na-wildberries	2026-09-18T10:07:28.974Z	HELP_FAQ_PAGE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://sellermoon.ru/faq/wildberries/populyarnye-tovary-na-wildberries ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	RECURSIVE; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00527	M4B1R2U01150	R2_NAVIGATION_DELTA		REG038	Sellermoon	RECURRING_PRODUCT_VENDOR	https://sellermoon.ru/faq/wildberries/postavka-na-sklad-wb	2026-09-18T10:07:28.974Z	HELP_FAQ_PAGE	sellermoon.ru	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://sellermoon.ru/faq/wildberries/postavka-na-sklad-wb ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	RECURSIVE; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00528	M4B1R2U01151	R2_NAVIGATION_DELTA		REG038	Sellermoon	RECURRING_PRODUCT_VENDOR	https://sellermoon.ru/faq/wildberries/pravila-zapolneniya-kartochki-tovara-na-wb	2026-09-18T10:07:28.974Z	HELP_FAQ_PAGE	sellermoon.ru	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://sellermoon.ru/faq/wildberries/pravila-zapolneniya-kartochki-tovara-na-wb ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	RECURSIVE; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00529	M4B1R2U01152	R2_NAVIGATION_DELTA		REG038	Sellermoon	RECURRING_PRODUCT_VENDOR	https://sellermoon.ru/faq/wildberries/qr-postavka-na-wb	2026-09-18T10:07:28.974Z	HELP_FAQ_PAGE	sellermoon.ru	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://sellermoon.ru/faq/wildberries/qr-postavka-na-wb ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	RECURSIVE; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00530	M4B1R2U01153	R2_NAVIGATION_DELTA		REG038	Sellermoon	RECURRING_PRODUCT_VENDOR	https://sellermoon.ru/faq/wildberries/ranzhirovanie-tovarov-vo-vremya-akcii-na-wb	2026-09-18T10:07:28.974Z	HELP_FAQ_PAGE	sellermoon.ru	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://sellermoon.ru/faq/wildberries/ranzhirovanie-tovarov-vo-vremya-akcii-na-wb ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	RECURSIVE; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
