recovery_url_id	initial_delta_id	registry_id	entity_name	candidate_class	scope_policy	raw_url	normalized_comparison_url	discovery_source_url	discovery_source_recovery_id	discovery_depth	initial_preclassification_hint	scope_disposition	redirect_chain	final_url	declared_canonical	terminal_state	captured_at	evidence_capture_method	http_or_tool_observation	residual_recovery_required	notes
M4B1R2U00652	M4B1D0652	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellerstats.ru/promo/plugin	https://sellerstats.ru/promo/plugin	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://sellerstats.ru/promo/plugin	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00653	M4B1D0653	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellerstats.ru/promo/products	https://sellerstats.ru/promo/products	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://sellerstats.ru/promo/products	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00654	M4B1D0654	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellerstats.ru/promo/sellers	https://sellerstats.ru/promo/sellers	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://sellerstats.ru/promo/sellers	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00655	M4B1D0655	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellerstats.ru/promo/seo	https://sellerstats.ru/promo/seo	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://sellerstats.ru/promo/seo	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00656	M4B1D0656	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellerstats.ru/promo/smart_search	https://sellerstats.ru/promo/smart_search	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://sellerstats.ru/promo/smart_search	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00657	M4B1D0657	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellerstats.ru/register/	https://sellerstats.ru/register	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	AUTH_OR_PRIVATE_CANDIDATE	AUTH_REQUIRED	NONE_OBSERVED	https://sellerstats.ru/register/	NOT_OBSERVED_IN_CAPTURE	AUTH_REQUIRED		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	AUTH_REQUIRED	false	Authentication/registration/private application surface; not public product evidence.
M4B1R2U00658	M4B1D0658	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellerstats.ru/rules	https://sellerstats.ru/rules	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	OUT_OF_SCOPE	NONE_OBSERVED	https://sellerstats.ru/rules	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Same-entity URL falls outside the frozen marketplace/seller/product subtree.
M4B1R2U00659	M4B1D0659	REG039	Sellerstats	RELEVANT_ONE_OFF_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellerstats.ru/sitemap	https://sellerstats.ru/sitemap	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	OUT_OF_SCOPE	NONE_OBSERVED	https://sellerstats.ru/sitemap	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Same-entity URL falls outside the frozen marketplace/seller/product subtree.
M4B1R2U00660	M4B1D0660	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://app.sellmonitor.com/?utm_source=web&utm_medium=banner_site&utm_campaign=2309	https://app.sellmonitor.com	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	AUTH_OR_PRIVATE_CANDIDATE	AUTH_REQUIRED	NONE_OBSERVED	https://app.sellmonitor.com/?utm_source=web&utm_medium=banner_site&utm_campaign=2309	NOT_OBSERVED_IN_CAPTURE	AUTH_REQUIRED		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	AUTH_REQUIRED	false	Authentication/registration/private application surface; not public product evidence.
M4B1R2U00661	M4B1D0661	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://app.sellmonitor.com/marquiz/?utm_source=marquiz&utm_medium=banner_site&utm_campaign=infografika	https://app.sellmonitor.com/marquiz	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	AUTH_OR_PRIVATE_CANDIDATE	AUTH_REQUIRED	NONE_OBSERVED	https://app.sellmonitor.com/marquiz/?utm_source=marquiz&utm_medium=banner_site&utm_campaign=infografika	NOT_OBSERVED_IN_CAPTURE	AUTH_REQUIRED		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	AUTH_REQUIRED	false	Authentication/registration/private application surface; not public product evidence.
M4B1R2U00662	M4B1D0662	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/about/	https://sellmonitor.com/about	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://sellmonitor.com/about/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00663	M4B1D0663	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/accreditation/	https://sellmonitor.com/accreditation	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://sellmonitor.com/accreditation/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00664	M4B1D0664	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/blog/	https://sellmonitor.com/blog	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://sellmonitor.com/blog/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00665	M4B1D0665	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/consulting/	https://sellmonitor.com/consulting	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://sellmonitor.com/consulting/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00666	M4B1D0666	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/contacts/	https://sellmonitor.com/contacts	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	LEGAL_OR_CORPORATE_CANDIDATE	OUT_OF_SCOPE	NONE_OBSERVED	https://sellmonitor.com/contacts/	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Legal/contact/corporate surface outside frozen competitor product-evidence scope.
M4B1R2U00667	M4B1D0667	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/cookies/	https://sellmonitor.com/cookies	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	LEGAL_OR_CORPORATE_CANDIDATE	OUT_OF_SCOPE	NONE_OBSERVED	https://sellmonitor.com/cookies/	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Legal/contact/corporate surface outside frozen competitor product-evidence scope.
M4B1R2U00668	M4B1D0668	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/doc/sellmonitor/ru/marketing_communications_consent.pdf	https://sellmonitor.com/doc/sellmonitor/ru/marketing_communications_consent.pdf	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NON_HTML_CANDIDATE	NON_HTML	NONE_OBSERVED	https://sellmonitor.com/doc/sellmonitor/ru/marketing_communications_consent.pdf	NOT_OBSERVED_IN_CAPTURE	NON_HTML		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	NON_HTML	false	Obvious non-HTML extension; retained with lineage without page-text capture.
M4B1R2U00669	M4B1D0669	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/doc/sellmonitor/ru/personal_data_processing_consent.pdf	https://sellmonitor.com/doc/sellmonitor/ru/personal_data_processing_consent.pdf	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NON_HTML_CANDIDATE	NON_HTML	NONE_OBSERVED	https://sellmonitor.com/doc/sellmonitor/ru/personal_data_processing_consent.pdf	NOT_OBSERVED_IN_CAPTURE	NON_HTML		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	NON_HTML	false	Obvious non-HTML extension; retained with lineage without page-text capture.
M4B1R2U00670	M4B1D0670	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/doc/sellmonitor/ru/privacy_policy.pdf	https://sellmonitor.com/doc/sellmonitor/ru/privacy_policy.pdf	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NON_HTML_CANDIDATE	NON_HTML	NONE_OBSERVED	https://sellmonitor.com/doc/sellmonitor/ru/privacy_policy.pdf	NOT_OBSERVED_IN_CAPTURE	NON_HTML		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	NON_HTML	false	Obvious non-HTML extension; retained with lineage without page-text capture.
M4B1R2U00671	M4B1D0671	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/installment-plan/	https://sellmonitor.com/installment-plan	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://sellmonitor.com/installment-plan/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00672	M4B1D0672	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/mcp/analytics/instructions	https://sellmonitor.com/mcp/analytics/instructions	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://sellmonitor.com/mcp/analytics/instructions	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_PAGE_READER_WITH_OPERA_FALLBACK	PUBLIC_PAGE_READABLE	false	Admitted by frozen entity scope policy and requires public-page terminalization.
M4B1R2U00673	M4B1D0673	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/mcp/inner-analytics/instructions	https://sellmonitor.com/mcp/inner-analytics/instructions	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://sellmonitor.com/mcp/inner-analytics/instructions	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_PAGE_READER_WITH_OPERA_FALLBACK	PUBLIC_PAGE_READABLE	false	Admitted by frozen entity scope policy and requires public-page terminalization.
M4B1R2U00674	M4B1D0674	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/media/	https://sellmonitor.com/media	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	OUT_OF_SCOPE	NONE_OBSERVED	https://sellmonitor.com/media/	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Same-entity URL falls outside the frozen marketplace/seller/product subtree.
M4B1R2U00675	M4B1D0675	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/ozon/	https://sellmonitor.com/ozon	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://sellmonitor.com/ozon/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00676	M4B1D0676	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/partner-program/	https://sellmonitor.com/partner-program	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://sellmonitor.com/partner-program/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00677	M4B1D0677	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/pricing/	https://sellmonitor.com/pricing	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://sellmonitor.com/pricing/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00678	M4B1D0678	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/public-offer/	https://sellmonitor.com/public-offer	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	OUT_OF_SCOPE	NONE_OBSERVED	https://sellmonitor.com/public-offer/	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Same-entity URL falls outside the frozen marketplace/seller/product subtree.
M4B1R2U00679	M4B1D0679	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/repricer/	https://sellmonitor.com/repricer	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://sellmonitor.com/repricer/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00680	M4B1D0680	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/seo-optimization/	https://sellmonitor.com/seo-optimization	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://sellmonitor.com/seo-optimization/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00681	M4B1D0681	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/signup/	https://sellmonitor.com/signup	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	AUTH_OR_PRIVATE_CANDIDATE	AUTH_REQUIRED	NONE_OBSERVED	https://sellmonitor.com/signup/	NOT_OBSERVED_IN_CAPTURE	AUTH_REQUIRED		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	AUTH_REQUIRED	false	Authentication/registration/private application surface; not public product evidence.
M4B1R2U00682	M4B1D0682	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/signup/?plan=additional-platform	https://sellmonitor.com/signup?plan=additional-platform	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	AUTH_OR_PRIVATE_CANDIDATE	AUTH_REQUIRED	NONE_OBSERVED	https://sellmonitor.com/signup/?plan=additional-platform	NOT_OBSERVED_IN_CAPTURE	AUTH_REQUIRED		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	AUTH_REQUIRED	false	Authentication/registration/private application surface; not public product evidence.
M4B1R2U00683	M4B1D0683	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/signup/?plan=extended	https://sellmonitor.com/signup?plan=extended	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	AUTH_OR_PRIVATE_CANDIDATE	AUTH_REQUIRED	NONE_OBSERVED	https://sellmonitor.com/signup/?plan=extended	NOT_OBSERVED_IN_CAPTURE	AUTH_REQUIRED		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	AUTH_REQUIRED	false	Authentication/registration/private application surface; not public product evidence.
M4B1R2U00684	M4B1D0684	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/wildberries/	https://sellmonitor.com/wildberries	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://sellmonitor.com/wildberries/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00685	M4B1D0685	REG040	Sellmonitor	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellmonitor.com/yandex-market/	https://sellmonitor.com/yandex-market	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://sellmonitor.com/yandex-market/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00686	M4B1D0686	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://reg.sellper.ru/	https://reg.sellper.ru	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	AUTH_OR_PRIVATE_CANDIDATE	AUTH_REQUIRED	NONE_OBSERVED	https://reg.sellper.ru/	NOT_OBSERVED_IN_CAPTURE	AUTH_REQUIRED		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	AUTH_REQUIRED	false	Authentication/registration/private application surface; not public product evidence.
M4B1R2U00687	M4B1D0687	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://reg.sellper.ru/login	https://reg.sellper.ru/login	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	AUTH_OR_PRIVATE_CANDIDATE	AUTH_REQUIRED	NONE_OBSERVED	https://reg.sellper.ru/login	NOT_OBSERVED_IN_CAPTURE	AUTH_REQUIRED		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	AUTH_REQUIRED	false	Authentication/registration/private application surface; not public product evidence.
M4B1R2U00688	M4B1D0688	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellper.ru/analyticsbyorders	https://sellper.ru/analyticsbyorders	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://sellper.ru/analyticsbyorders	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00689	M4B1D0689	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellper.ru/contact	https://sellper.ru/contact	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	LEGAL_OR_CORPORATE_CANDIDATE	OUT_OF_SCOPE	NONE_OBSERVED	https://sellper.ru/contact	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Legal/contact/corporate surface outside frozen competitor product-evidence scope.
M4B1R2U00690	M4B1D0690	REG041	Sellper	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://sellper.ru/finotchet	https://sellper.ru/finotchet	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://sellper.ru/finotchet	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
