url_id	registry_id	entity_name	candidate_class	anchor_id	is_accepted_anchor	discovered_url	discovery_source_url	discovery_source_page_id	normalized_comparison_url	redirect_chain	final_url	declared_canonical	terminal_state	captured_at	scope_policy	link_text	evidence_capture_method	http_or_tool_observation	residual_recovery_required	notes
M4B1U0191	REG046	Tablichki	RECURRING_PRODUCT_VENDOR		false	https://tablichki.tech/	https://tablichki.tech/pnl	PAGE100	https://tablichki.tech	NONE_OBSERVED	https://tablichki.tech/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY		PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0192	REG046	Tablichki	RECURRING_PRODUCT_VENDOR		false	https://tablichki.tech/rnp	https://tablichki.tech/pnl	PAGE100	https://tablichki.tech/rnp	NONE_OBSERVED	https://tablichki.tech/rnp	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Рука на пульсе	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0193	REG046	Tablichki	RECURRING_PRODUCT_VENDOR		false	https://tablichki.tech/unit-economy	https://tablichki.tech/pnl	PAGE100	https://tablichki.tech/unit-economy	NONE_OBSERVED	https://tablichki.tech/unit-economy	NOT_OBSERVED_IN_CAPTURE	EXECUTION_ENVIRONMENT_FAILURE	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Юнит-экономика факт	PUBLIC_PAGE_READER	Public reader internal error; no site-status evidence	true	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0194	REG046	Tablichki	RECURRING_PRODUCT_VENDOR		false	https://tablichki.tech/plan-fact	https://tablichki.tech/pnl	PAGE100	https://tablichki.tech/plan-fact	NONE_OBSERVED	https://tablichki.tech/plan-fact	NOT_OBSERVED_IN_CAPTURE	EXECUTION_ENVIRONMENT_FAILURE	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	План Факт	PUBLIC_PAGE_READER	Public reader internal error; no site-status evidence	true	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0195	REG046	Tablichki	RECURRING_PRODUCT_VENDOR		false	https://tablichki.tech/raschet_postavky	https://tablichki.tech/pnl	PAGE100	https://tablichki.tech/raschet_postavky	NONE_OBSERVED	https://tablichki.tech/raschet_postavky	NOT_OBSERVED_IN_CAPTURE	EXECUTION_ENVIRONMENT_FAILURE	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Расчет поставки	PUBLIC_PAGE_READER	Public reader internal error; no site-status evidence	true	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0196	REG046	Tablichki	RECURRING_PRODUCT_VENDOR		false	https://tablichki.tech/dds	https://tablichki.tech/pnl	PAGE100	https://tablichki.tech/dds	NONE_OBSERVED	https://tablichki.tech/dds	NOT_OBSERVED_IN_CAPTURE	EXECUTION_ENVIRONMENT_FAILURE	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	ДДС	PUBLIC_PAGE_READER	Public reader internal error; no site-status evidence	true	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0197	REG046	Tablichki	RECURRING_PRODUCT_VENDOR		false	https://tablichki.tech/abc-xyz-bcg	https://tablichki.tech/pnl	PAGE100	https://tablichki.tech/abc-xyz-bcg	NONE_OBSERVED	https://tablichki.tech/abc-xyz-bcg	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	ABC XYZ анализ	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0198	REG046	Tablichki	RECURRING_PRODUCT_VENDOR		false	https://tablichki.tech/jam_analytics	https://tablichki.tech/pnl	PAGE100	https://tablichki.tech/jam_analytics	NONE_OBSERVED	https://tablichki.tech/jam_analytics	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Аналитика Джем	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0199	REG046	Tablichki	RECURRING_PRODUCT_VENDOR		false	https://tablichki.tech/about_us	https://tablichki.tech/pnl	PAGE100	https://tablichki.tech/about_us	NONE_OBSERVED	https://tablichki.tech/about_us	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Команда	PUBLIC_PAGE_READER	Legal/company/referral surface outside frozen relevant taxonomy	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0200	REG046	Tablichki	RECURRING_PRODUCT_VENDOR		false	https://tablichki.tech/ocifrovka_marketplace_blog	https://tablichki.tech/pnl	PAGE100	https://tablichki.tech/ocifrovka_marketplace_blog	NONE_OBSERVED	https://tablichki.tech/ocifrovka_marketplace_blog	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Блог	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0201	REG046	Tablichki	RECURRING_PRODUCT_VENDOR		false	https://tablichki.tech/it-company	https://tablichki.tech/pnl	PAGE100	https://tablichki.tech/it-company	NONE_OBSERVED	https://tablichki.tech/it-company	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Сведения об ИТ-деятельности	PUBLIC_PAGE_READER	Legal/company/referral surface outside frozen relevant taxonomy	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0202	REG053	Wbcon	RECURRING_PRODUCT_VENDOR		false	https://seo.wbcon.ru/	https://seo.wbcon.ru/gpt-opisanie/	PAGE123	https://seo.wbcon.ru	NONE_OBSERVED	https://seo.wbcon.ru/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY		PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0203	REG053	Wbcon	RECURRING_PRODUCT_VENDOR		false	https://seo.wbcon.ru/uslugi/	https://seo.wbcon.ru/gpt-opisanie/	PAGE123	https://seo.wbcon.ru/uslugi	NONE_OBSERVED	https://seo.wbcon.ru/uslugi/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	УСЛУГИ	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0204	REG053	Wbcon	RECURRING_PRODUCT_VENDOR		false	https://seo.wbcon.ru/blog/	https://seo.wbcon.ru/gpt-opisanie/	PAGE123	https://seo.wbcon.ru/blog	NONE_OBSERVED	https://seo.wbcon.ru/blog/	NOT_OBSERVED_IN_CAPTURE	EXECUTION_ENVIRONMENT_FAILURE	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	СТАТЬИ	PUBLIC_PAGE_READER	Public reader internal error; no site-status evidence	true	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0205	REG053	Wbcon	RECURRING_PRODUCT_VENDOR		false	https://razbor.wbcon.ru/	https://seo.wbcon.ru/gpt-opisanie/	PAGE123	https://razbor.wbcon.ru	NONE_OBSERVED	https://razbor.wbcon.ru/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	УНИКАЛЬНЫЙ “РАЗБОР” КАРТОЧКИ	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0206	REG053	Wbcon	RECURRING_PRODUCT_VENDOR		false	https://wbcon.ru/popular-request/	https://seo.wbcon.ru/gpt-opisanie/	PAGE123	https://wbcon.ru/popular-request	NONE_OBSERVED	https://wbcon.ru/popular-request/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	ПОПУЛЯРНЫЕ ЗАПРОСЫ WILDBERRIES	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0207	REG053	Wbcon	RECURRING_PRODUCT_VENDOR		false	https://wbcon.ru/weeks-request/	https://seo.wbcon.ru/gpt-opisanie/	PAGE123	https://wbcon.ru/weeks-request	NONE_OBSERVED	https://wbcon.ru/weeks-request/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	ДИНАМИКА ПОИСКОВЫХ ЗАПРОСОВ WILDBERRIES	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0208	REG053	Wbcon	RECURRING_PRODUCT_VENDOR		false	https://wbcon.ru/product-in-search/	https://seo.wbcon.ru/gpt-opisanie/	PAGE123	https://wbcon.ru/product-in-search	NONE_OBSERVED	https://wbcon.ru/product-in-search/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	ПРОВЕРКА НАЛИЧИЯ ТОВАРА В ПОИСКЕ WILDBERRIES	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0209	REG053	Wbcon	RECURRING_PRODUCT_VENDOR		false	https://wbcon.ru/2023/05/22/seo-pilesos/	https://seo.wbcon.ru/gpt-opisanie/	PAGE123	https://wbcon.ru/2023/05/22/seo-pilesos	NONE_OBSERVED	https://wbcon.ru/2023/05/22/seo-pilesos/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	SEO-ПЫЛЕСОС: СБОР СЕМАНТИКИ	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0210	REG053	Wbcon	RECURRING_PRODUCT_VENDOR		false	https://wbcon.ru/nastavniki-wb-kurs/	https://seo.wbcon.ru/gpt-opisanie/	PAGE123	https://wbcon.ru/nastavniki-wb-kurs	NONE_OBSERVED	https://wbcon.ru/nastavniki-wb-kurs/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	НАСТАВНИЧЕСТВО	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0211	REG053	Wbcon	RECURRING_PRODUCT_VENDOR		false	https://wbcon.ru/consult-mp-new/	https://seo.wbcon.ru/gpt-opisanie/	PAGE123	https://wbcon.ru/consult-mp-new	NONE_OBSERVED	https://wbcon.ru/consult-mp-new/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	КОМПЛЕКСНАЯ КОНСУЛЬТАЦИЯ	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0212	REG003	Ainsider	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://ainsider.ru/ai-seller	https://ainsider.ru/blog/ii-v-prodazhah/ii-agent-dlya-ozon-kak-avtomatizirovat-prodazhi-na-marketpleyse	PAGE003	https://ainsider.ru/ai-seller	NONE_OBSERVED	https://ainsider.ru/ai-seller	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	ИИ-продавецОбработка входящих запросов 24/7	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0213	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://albato.ru/ai-agents	https://albato.ru/integration-openai-ozon	PAGE004	https://albato.ru/ai-agents	NONE_OBSERVED	https://albato.ru/ai-agents	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	ИИ-агенты для автоматизаций	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0214	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	http://albato.ru/ii-agenty-marketing	https://albato.ru/integration-openai-ozon	PAGE004	http://albato.ru/ii-agenty-marketing	http://albato.ru/ii-agenty-marketing => https://albato.ru/ii-agenty-marketing	https://albato.ru/ii-agenty-marketing	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	ИИ-агенты для маркетинга	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0215	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://albato.ru/embedded	https://albato.ru/integration-openai-ozon	PAGE004	https://albato.ru/embedded	NONE_OBSERVED	https://albato.ru/embedded	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Встроенные интеграции	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0216	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	http://albato.ru/embedded/ai-agents	https://albato.ru/integration-openai-ozon	PAGE004	http://albato.ru/embedded/ai-agents	NONE_OBSERVED	http://albato.ru/embedded/ai-agents	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Вайт-лейбл ИИ-агенты	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0217	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://help.albato.ru/ru/	https://albato.ru/integration-openai-ozon	PAGE004	https://help.albato.ru/ru	NONE_OBSERVED	https://help.albato.ru/ru/	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Хелп-центр	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0218	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://albato.ru/partners-marketplace	https://albato.ru/integration-openai-ozon	PAGE004	https://albato.ru/partners-marketplace	NONE_OBSERVED	https://albato.ru/partners-marketplace	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Наши партнёры	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0219	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://albato.ru/agency	https://albato.ru/integration-openai-ozon	PAGE004	https://albato.ru/agency	NONE_OBSERVED	https://albato.ru/agency	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Диджитал-агентства	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0220	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://albato.ru/app-openai	https://albato.ru/integration-openai-ozon	PAGE004	https://albato.ru/app-openai	NONE_OBSERVED	https://albato.ru/app-openai	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	ChatGPT (OpenAI)	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0221	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://albato.ru/integration-openai-calltouch	https://albato.ru/integration-openai-ozon	PAGE004	https://albato.ru/integration-openai-calltouch	NONE_OBSERVED	https://albato.ru/integration-openai-calltouch	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	ChatGPT (OpenAI) + Calltouch	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0222	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://albato.ru/integration-openai-bitrix24	https://albato.ru/integration-openai-ozon	PAGE004	https://albato.ru/integration-openai-bitrix24	NONE_OBSERVED	https://albato.ru/integration-openai-bitrix24	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	ChatGPT (OpenAI) + Битрикс24	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0223	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://albato.ru/integration-openai-retailcrm_deprecated	https://albato.ru/integration-openai-ozon	PAGE004	https://albato.ru/integration-openai-retailcrm_deprecated	NONE_OBSERVED	https://albato.ru/integration-openai-retailcrm_deprecated	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	ChatGPT (OpenAI) + retailCRM (deprecated)	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0224	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://albato.ru/integration-openai-freshoffice	https://albato.ru/integration-openai-ozon	PAGE004	https://albato.ru/integration-openai-freshoffice	NONE_OBSERVED	https://albato.ru/integration-openai-freshoffice	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	ChatGPT (OpenAI) + FreshOffice	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0225	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://albato.ru/integration-openai-jivosite	https://albato.ru/integration-openai-ozon	PAGE004	https://albato.ru/integration-openai-jivosite	NONE_OBSERVED	https://albato.ru/integration-openai-jivosite	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	ChatGPT (OpenAI) + JivoChat (JivoSite)	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0226	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://albato.ru/integration-openai-smsru	https://albato.ru/integration-openai-ozon	PAGE004	https://albato.ru/integration-openai-smsru	NONE_OBSERVED	https://albato.ru/integration-openai-smsru	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	ChatGPT (OpenAI) + SMS.RU	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0227	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://albato.ru/integration-openai-callbackhunter	https://albato.ru/integration-openai-ozon	PAGE004	https://albato.ru/integration-openai-callbackhunter	NONE_OBSERVED	https://albato.ru/integration-openai-callbackhunter	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	ChatGPT (OpenAI) + CallbackHunter	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0228	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://albato.ru/integration-openai-insales	https://albato.ru/integration-openai-ozon	PAGE004	https://albato.ru/integration-openai-insales	NONE_OBSERVED	https://albato.ru/integration-openai-insales	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	ChatGPT (OpenAI) + InSales	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0229	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://albato.ru/integration-openai-comagic	https://albato.ru/integration-openai-ozon	PAGE004	https://albato.ru/integration-openai-comagic	NONE_OBSERVED	https://albato.ru/integration-openai-comagic	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	ChatGPT (OpenAI) + CoMagic	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0230	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://albato.ru/integration-openai-amocrm	https://albato.ru/integration-openai-ozon	PAGE004	https://albato.ru/integration-openai-amocrm	NONE_OBSERVED	https://albato.ru/integration-openai-amocrm	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	ChatGPT (OpenAI) + amoCRM	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0231	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://albato.ru/integration-openai-moysklad	https://albato.ru/integration-openai-ozon	PAGE004	https://albato.ru/integration-openai-moysklad	NONE_OBSERVED	https://albato.ru/integration-openai-moysklad	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	ChatGPT (OpenAI) + МойСклад	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0232	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://albato.ru/integration-openai-livetex	https://albato.ru/integration-openai-ozon	PAGE004	https://albato.ru/integration-openai-livetex	NONE_OBSERVED	https://albato.ru/integration-openai-livetex	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	ChatGPT (OpenAI) + LiveTex	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0233	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://albato.ru/integration-openai-yoolla	https://albato.ru/integration-openai-ozon	PAGE004	https://albato.ru/integration-openai-yoolla	NONE_OBSERVED	https://albato.ru/integration-openai-yoolla	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	ChatGPT (OpenAI) + Yoolla	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0234	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://albato.ru/integration-openai-telegram	https://albato.ru/integration-openai-ozon	PAGE004	https://albato.ru/integration-openai-telegram	NONE_OBSERVED	https://albato.ru/integration-openai-telegram	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	ChatGPT (OpenAI) + Telegram bot (Альбато)	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0235	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://albato.ru/integration-openai-googlesheets	https://albato.ru/integration-openai-ozon	PAGE004	https://albato.ru/integration-openai-googlesheets	NONE_OBSERVED	https://albato.ru/integration-openai-googlesheets	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	ChatGPT (OpenAI) + Google Sheets	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0236	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://albato.ru/integration-openai-facebook	https://albato.ru/integration-openai-ozon	PAGE004	https://albato.ru/integration-openai-facebook	NONE_OBSERVED	https://albato.ru/integration-openai-facebook	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	ChatGPT (OpenAI) + Facebook*	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0237	REG004	Albato	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://albato.ru/integration-openai-leadback	https://albato.ru/integration-openai-ozon	PAGE004	https://albato.ru/integration-openai-leadback	NONE_OBSERVED	https://albato.ru/integration-openai-leadback	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	ChatGPT (OpenAI) + LeadBack	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
